Cd;Contrt;Mod;DtContr;DtVencOp;VlrContr;ID_VENC;TIPO;VALOR;VlrProxParcela;DtaProxParcela;QtdParcelas
183369300;256848;1350;08/01/2022;08/02/2022;3,6;0;v110;3,6;3,6;08/02/2022;1
183935195;2208326;1350;05/01/2022;05/02/2022;2,13;0;v110;2,13;2,13;05/02/2022;1
184120330;1428219;1350;15/01/2022;15/02/2022;246,6;0;v110;246,6;246,6;15/02/2022;1
184159547;2327248;1350;05/01/2022;05/02/2022;35,13;0;v110;35,13;35,13;05/02/2022;1
184333326;2218572;1350;23/01/2022;23/02/2022;2,84;0;v110;2,84;2,84;23/02/2022;1
184369193;2213077;1350;08/01/2022;08/02/2022;7,26;0;v110;7,26;7,26;08/02/2022;1
184369193;2281210;1350;08/01/2022;08/02/2022;47,44;0;v110;47,44;47,44;08/02/2022;1
184550181;2106012;1350;13/01/2022;13/02/2022;0,19;0;v110;0,19;0,19;13/02/2022;1
185318223;2298650;1350;15/01/2022;15/02/2022;30,24;0;v110;30,24;30,24;15/02/2022;1
185343333;415833;1350;10/01/2022;10/02/2022;6,78;0;v110;6,78;6,78;10/02/2022;1
185552331;561978;1350;05/01/2022;05/02/2022;6,75;0;v110;6,75;6,75;05/02/2022;1
185576354;1738365;1350;13/01/2022;13/02/2022;2,94;0;v110;2,94;2,94;13/02/2022;1
185648282;2161729;1350;08/01/2022;08/02/2022;128,2;0;v110;128,2;128,2;08/02/2022;1
186227396;1982767;1350;08/01/2022;08/02/2022;193,99;0;v110;193,99;193,99;08/02/2022;1
186689179;2213489;1350;08/01/2022;08/02/2022;13,54;0;v110;13,54;13,54;08/02/2022;1
187209510;1888157;1350;13/01/2022;13/02/2022;2,29;0;v110;2,29;2,29;13/02/2022;1
187213380;2127939;1350;08/01/2022;08/02/2022;3,51;0;v110;3,51;3,51;08/02/2022;1
187466246;1990199;1350;15/01/2022;15/02/2022;12,16;0;v110;12,16;12,16;15/02/2022;1
187514151;2319197;1350;23/01/2022;23/02/2022;18,19;0;v110;18,19;18,19;23/02/2022;1
188586350;2367895;1350;01/01/2022;01/02/2022;14,31;0;v110;14,31;14,31;01/02/2022;1
188626166;1984778;1350;15/01/2022;15/02/2022;15,14;0;v110;15,14;15,14;15/02/2022;1
189245140;1769215;1350;13/01/2022;13/02/2022;1,79;0;v110;1,79;1,79;13/02/2022;1
189245140;2268277;1350;13/01/2022;13/02/2022;61,16;0;v110;61,16;61,16;13/02/2022;1
189245140;2341714;1350;08/01/2022;08/02/2022;2,52;0;v110;2,52;2,52;08/02/2022;1
189423340;2029910;1350;08/01/2022;08/02/2022;129,57;0;v110;129,57;129,57;08/02/2022;1
189688645;2373220;1350;08/01/2022;08/02/2022;0,8;0;v110;0,8;0,8;08/02/2022;1
189986310;1797071;1350;13/01/2022;13/02/2022;798,91;0;v110;798,91;798,91;13/02/2022;1
190243120;2058518;1350;08/01/2022;08/02/2022;61,43;0;v110;61,43;61,43;08/02/2022;1
190428767;435738;1350;13/01/2022;13/02/2022;364,4;0;v110;364,4;364,4;13/02/2022;1
190538350;1623539;1350;15/01/2022;15/02/2022;0,5;0;v110;0,5;0,5;15/02/2022;1
190715316;1306112;1350;08/01/2022;08/02/2022;116,98;0;v110;116,98;116,98;08/02/2022;1
190912146;1903901;1350;20/01/2022;20/02/2022;7,36;0;v110;7,36;7,36;20/02/2022;1
191177520;2019552;1350;01/01/2022;01/02/2022;0,27;0;v110;0,27;0,27;01/02/2022;1
192396536;1957140;1350;15/01/2022;15/02/2022;368,57;0;v110;368,57;368,57;15/02/2022;1
192509241;2199146;1350;08/01/2022;08/02/2022;6,97;0;v110;6,97;6,97;08/02/2022;1
193288184;1844476;1350;20/01/2022;20/02/2022;8,39;0;v110;8,39;8,39;20/02/2022;1
193396238;2071178;1350;15/01/2022;15/02/2022;104,85;0;v110;104,85;104,85;15/02/2022;1
193601508;909752;1350;10/01/2022;10/02/2022;9,14;0;v110;9,14;9,14;10/02/2022;1
194067548;1781592;1350;20/01/2022;20/02/2022;1,07;0;v110;1,07;1,07;20/02/2022;1
194338320;1798939;1350;10/01/2022;10/02/2022;217,27;0;v110;217,27;217,27;10/02/2022;1
194440362;449360;1350;15/01/2022;15/02/2022;1,93;0;v110;1,93;1,93;15/02/2022;1
195805330;1284874;1350;15/01/2022;15/02/2022;2,46;0;v110;2,46;2,46;15/02/2022;1
196044324;1066434;1350;15/01/2022;15/02/2022;132,76;0;v110;132,76;132,76;15/02/2022;1
196063116;1936397;1350;15/01/2022;15/02/2022;16,17;0;v110;16,17;16,17;15/02/2022;1
196373301;2005675;1350;23/01/2022;23/02/2022;4,94;0;v110;4,94;4,94;23/02/2022;1
196489288;2026161;1350;08/01/2022;08/02/2022;109,84;0;v110;109,84;109,84;08/02/2022;1
196813131;1990451;1350;23/01/2022;23/02/2022;1212,71;0;v110;1212,71;1212,71;23/02/2022;1
196925363;1711271;1350;08/01/2022;08/02/2022;48,54;0;v110;48,54;48,54;08/02/2022;1
197100112;2430591;1350;13/01/2022;13/02/2022;9,26;0;v110;9,26;9,26;13/02/2022;1
198007388;505293;1350;01/01/2022;01/02/2022;204,13;0;v110;204,13;204,13;01/02/2022;1
198204108;2015747;1350;15/01/2022;15/02/2022;32,34;0;v110;32,34;32,34;15/02/2022;1
198551509;1142729;1350;05/01/2022;05/02/2022;49,46;0;v110;49,46;49,46;05/02/2022;1
198753390;710013;1350;25/01/2022;25/02/2022;8;0;v110;8;8;25/02/2022;1
198753390;784791;1350;25/01/2022;25/02/2022;1,43;0;v110;1,43;1,43;25/02/2022;1
198953135;2125800;1350;20/01/2022;20/02/2022;11,67;0;v110;11,67;11,67;20/02/2022;1
199763305;2441883;1350;15/01/2022;15/02/2022;4,65;0;v110;4,65;4,65;15/02/2022;1
200064541;2213365;1350;08/01/2022;08/02/2022;3,92;0;v110;3,92;3,92;08/02/2022;1
200147323;492139;1350;10/01/2022;10/02/2022;803,45;0;v110;803,45;803,45;10/02/2022;1
200274511;1619157;1350;20/01/2022;20/02/2022;0,02;0;v110;0,02;0,02;20/02/2022;1
200329359;2095338;1350;08/01/2022;08/02/2022;0,53;0;v110;0,53;0,53;08/02/2022;1
200775723;2283186;1350;05/01/2022;05/02/2022;14,56;0;v110;14,56;14,56;05/02/2022;1
200918346;1870339;1350;15/01/2022;15/02/2022;3,91;0;v110;3,91;3,91;15/02/2022;1
200973363;1479204;1350;23/01/2022;23/02/2022;17,21;0;v110;17,21;17,21;23/02/2022;1
202014355;2213900;1350;05/01/2022;05/02/2022;40,44;0;v110;40,44;40,44;05/02/2022;1
202301419;1415004;1350;20/01/2022;20/02/2022;2,63;0;v110;2,63;2,63;20/02/2022;1
202313182;2183121;1350;23/01/2022;23/02/2022;4,66;0;v110;4,66;4,66;23/02/2022;1
202381501;2139063;1350;15/01/2022;15/02/2022;113,7;0;v110;113,7;113,7;15/02/2022;1
202469190;1965129;1350;23/01/2022;23/02/2022;0,31;0;v110;0,31;0,31;23/02/2022;1
202577406;1331229;1350;10/01/2022;10/02/2022;4,23;0;v110;4,23;4,23;10/02/2022;1
202729524;2081752;1350;13/01/2022;13/02/2022;22,82;0;v110;22,82;22,82;13/02/2022;1
202767108;2235462;1350;05/01/2022;05/02/2022;73,8;0;v110;73,8;73,8;05/02/2022;1
202788377;1177355;1350;01/01/2022;01/02/2022;20,03;0;v110;20,03;20,03;01/02/2022;1
202909425;1855953;1350;25/01/2022;25/02/2022;9,45;0;v110;9,45;9,45;25/02/2022;1
202928306;559866;1350;10/01/2022;10/02/2022;84,31;0;v110;84,31;84,31;10/02/2022;1
203003446;2084750;1350;05/01/2022;05/02/2022;9,45;0;v110;9,45;9,45;05/02/2022;1
203193393;2120082;1350;23/01/2022;23/02/2022;82,38;0;v110;82,38;82,38;23/02/2022;1
203244567;2109130;1350;13/01/2022;13/02/2022;0,03;0;v110;0,03;0,03;13/02/2022;1
203337301;938452;1350;15/01/2022;15/02/2022;4,4;0;v110;4,4;4,4;15/02/2022;1
203701305;2366003;1350;05/01/2022;05/02/2022;0,83;0;v110;0,83;0,83;05/02/2022;1
203775333;1705060;1350;15/01/2022;15/02/2022;5,75;0;v110;5,75;5,75;15/02/2022;1
203799356;2444866;1350;15/01/2022;15/02/2022;4,42;0;v110;4,42;4,42;15/02/2022;1
204740169;2016675;1350;15/01/2022;15/02/2022;35,72;0;v110;35,72;35,72;15/02/2022;1
204852129;2299417;1350;03/01/2022;03/02/2022;51,09;0;v110;51,09;51,09;03/02/2022;1
205130380;1399963;1350;01/01/2022;01/02/2022;20,71;0;v110;20,71;20,71;01/02/2022;1
205388396;2367186;1350;01/01/2022;01/02/2022;3,05;0;v110;3,05;3,05;01/02/2022;1
205412360;410573;1350;01/01/2022;01/02/2022;65,64;0;v110;65,64;65,64;01/02/2022;1
205573100;2236425;1350;23/01/2022;23/02/2022;7,29;0;v110;7,29;7,29;23/02/2022;1
205981305;1579324;1350;13/01/2022;13/02/2022;39,23;0;v110;39,23;39,23;13/02/2022;1
206484305;1674047;1350;13/01/2022;13/02/2022;410,98;0;v110;410,98;410,98;13/02/2022;1
206710160;2244457;1350;01/01/2022;01/02/2022;1,98;0;v110;1,98;1,98;01/02/2022;1
207414564;2104520;1350;23/01/2022;23/02/2022;8,22;0;v110;8,22;8,22;23/02/2022;1
208079378;2015088;1350;23/01/2022;23/02/2022;5,78;0;v110;5,78;5,78;23/02/2022;1
208112502;2393387;1350;15/01/2022;15/02/2022;6,41;0;v110;6,41;6,41;15/02/2022;1
209817836;1200938;1350;10/01/2022;10/02/2022;230,75;0;v110;230,75;230,75;10/02/2022;1
209882140;2191468;1350;15/01/2022;15/02/2022;8,86;0;v110;8,86;8,86;15/02/2022;1
210312319;2107036;1350;15/01/2022;15/02/2022;565,66;0;v110;565,66;565,66;15/02/2022;1
210454377;2172128;1350;25/01/2022;25/02/2022;4,32;0;v110;4,32;4,32;25/02/2022;1
210694335;1417417;1350;13/01/2022;13/02/2022;17,64;0;v110;17,64;17,64;13/02/2022;1
210905565;1237139;1350;05/01/2022;05/02/2022;358,64;0;v110;358,64;358,64;05/02/2022;1
211218340;2401828;1350;05/01/2022;05/02/2022;1,06;0;v110;1,06;1,06;05/02/2022;1
211556742;2218825;1350;15/01/2022;15/02/2022;4,01;0;v110;4,01;4,01;15/02/2022;1
211777323;2236816;1350;08/01/2022;08/02/2022;13,39;0;v110;13,39;13,39;08/02/2022;1
212050273;2156624;1350;05/01/2022;05/02/2022;11,16;0;v110;11,16;11,16;05/02/2022;1
212160532;1209382;1350;20/01/2022;20/02/2022;0,88;0;v110;0,88;0,88;20/02/2022;1
212413171;2373408;1350;13/01/2022;13/02/2022;2,49;0;v110;2,49;2,49;13/02/2022;1
212502352;450332;1350;10/01/2022;10/02/2022;0,42;0;v110;0,42;0,42;10/02/2022;1
212888366;1300003;1350;01/01/2022;01/02/2022;11,42;0;v110;11,42;11,42;01/02/2022;1
212949179;2406511;1350;23/01/2022;23/02/2022;9,59;0;v110;9,59;9,59;23/02/2022;1
213453339;1788911;1350;08/01/2022;08/02/2022;26,78;0;v110;26,78;26,78;08/02/2022;1
213531313;1975883;1350;03/01/2022;03/02/2022;21,17;0;v110;21,17;21,17;03/02/2022;1
213563517;2435565;1350;23/01/2022;23/02/2022;5,45;0;v110;5,45;5,45;23/02/2022;1
213612313;660223;1350;10/01/2022;10/02/2022;0,95;0;v110;0,95;0,95;10/02/2022;1
214030156;2420266;1350;23/01/2022;23/02/2022;2,66;0;v110;2,66;2,66;23/02/2022;1
214217302;1805220;1350;10/01/2022;10/02/2022;0,33;0;v110;0,33;0,33;10/02/2022;1
214737306;1265111;1350;20/01/2022;20/02/2022;9,02;0;v110;9,02;9,02;20/02/2022;1
214877582;1361543;1350;05/01/2022;05/02/2022;68,75;0;v110;68,75;68,75;05/02/2022;1
214985555;1306197;1350;08/01/2022;08/02/2022;9,87;0;v110;9,87;9,87;08/02/2022;1
215233123;2367504;1350;05/01/2022;05/02/2022;37,78;0;v110;37,78;37,78;05/02/2022;1
215594142;2331821;1350;13/01/2022;13/02/2022;1,26;0;v110;1,26;1,26;13/02/2022;1
216144400;2373882;1350;15/01/2022;15/02/2022;34,06;0;v110;34,06;34,06;15/02/2022;1
216384460;762504;1350;15/01/2022;15/02/2022;8,91;0;v110;8,91;8,91;15/02/2022;1
216423112;1582350;1350;15/01/2022;15/02/2022;1,96;0;v110;1,96;1,96;15/02/2022;1
216443490;853177;1350;10/01/2022;10/02/2022;84,9;0;v110;84,9;84,9;10/02/2022;1
216484502;1922420;1350;15/01/2022;15/02/2022;6,26;0;v110;6,26;6,26;15/02/2022;1
217334733;2216298;1350;08/01/2022;08/02/2022;194,24;0;v110;194,24;194,24;08/02/2022;1
218310331;1335649;1350;01/01/2022;01/02/2022;0,03;0;v110;0,03;0,03;01/02/2022;1
218318316;1606908;1350;15/01/2022;15/02/2022;1,94;0;v110;1,94;1,94;15/02/2022;1
218408145;2305071;1350;08/01/2022;08/02/2022;313,22;0;v110;313,22;313,22;08/02/2022;1
218701101;2031707;1350;13/01/2022;13/02/2022;11,1;0;v110;11,1;11,1;13/02/2022;1
219335370;2299700;1350;01/01/2022;01/02/2022;9,46;0;v110;9,46;9,46;01/02/2022;1
220105561;1711560;1350;20/01/2022;20/02/2022;25,76;0;v110;25,76;25,76;20/02/2022;1
220307199;2309578;1350;08/01/2022;08/02/2022;12,41;0;v110;12,41;12,41;08/02/2022;1
220524378;1585168;1350;20/01/2022;20/02/2022;6,16;0;v110;6,16;6,16;20/02/2022;1
220856370;347686;1350;15/01/2022;15/02/2022;2030,47;0;v110;2030,47;2030,47;15/02/2022;1
220856370;577533;1350;15/01/2022;15/02/2022;1,02;0;v110;1,02;1,02;15/02/2022;1
221458344;1606386;1350;15/01/2022;15/02/2022;24,21;0;v110;24,21;24,21;15/02/2022;1
222200545;1130261;1350;15/01/2022;15/02/2022;7,82;0;v110;7,82;7,82;15/02/2022;1
222891190;2176217;1350;23/01/2022;23/02/2022;136,58;0;v110;136,58;136,58;23/02/2022;1
222912707;2306229;1350;03/01/2022;03/02/2022;3,8;0;v110;3,8;3,8;03/02/2022;1
223351105;2207961;1350;15/01/2022;15/02/2022;10,02;0;v110;10,02;10,02;15/02/2022;1
223416509;1991970;1350;15/01/2022;15/02/2022;5,82;0;v110;5,82;5,82;15/02/2022;1
223684341;1825043;1350;23/01/2022;23/02/2022;9,52;0;v110;9,52;9,52;23/02/2022;1
223691550;2358675;1350;15/01/2022;15/02/2022;8,12;0;v110;8,12;8,12;15/02/2022;1
223804509;1553733;1350;23/01/2022;23/02/2022;7,89;0;v110;7,89;7,89;23/02/2022;1
223996157;1938523;1350;15/01/2022;15/02/2022;64,13;0;v110;64,13;64,13;15/02/2022;1
224107321;660906;1350;25/01/2022;25/02/2022;2,02;0;v110;2,02;2,02;25/02/2022;1
224780514;1237222;1350;01/01/2022;01/02/2022;2,36;0;v110;2,36;2,36;01/02/2022;1
224918567;1056469;1350;10/01/2022;10/02/2022;0,3;0;v110;0,3;0,3;10/02/2022;1
224918567;1255933;1350;15/01/2022;15/02/2022;1,04;0;v110;1,04;1,04;15/02/2022;1
225581108;2167489;1350;15/01/2022;15/02/2022;1,42;0;v110;1,42;1,42;15/02/2022;1
225655152;2087821;1350;23/01/2022;23/02/2022;7,02;0;v110;7,02;7,02;23/02/2022;1
225660318;2330483;1350;05/01/2022;05/02/2022;395,04;0;v110;395,04;395,04;05/02/2022;1
225859319;747582;1350;13/01/2022;13/02/2022;4;0;v110;4;4;13/02/2022;1
226170357;1438862;1350;10/01/2022;10/02/2022;0,48;0;v110;0,48;0,48;10/02/2022;1
226255344;1980586;1350;25/01/2022;25/02/2022;15,8;0;v110;15,8;15,8;25/02/2022;1
226942341;1710833;1350;23/01/2022;23/02/2022;19,02;0;v110;19,02;19,02;23/02/2022;1
227015169;1981936;1350;08/01/2022;08/02/2022;96,75;0;v110;96,75;96,75;08/02/2022;1
227169123;2041610;1350;13/01/2022;13/02/2022;159,98;0;v110;159,98;159,98;13/02/2022;1
227260554;1738555;1350;15/01/2022;15/02/2022;0,42;0;v110;0,42;0,42;15/02/2022;1
227344146;2092503;1350;05/01/2022;05/02/2022;27,71;0;v110;27,71;27,71;05/02/2022;1
227401395;879806;1350;25/01/2022;25/02/2022;33,43;0;v110;33,43;33,43;25/02/2022;1
227547330;1772016;1350;15/01/2022;15/02/2022;10,8;0;v110;10,8;10,8;15/02/2022;1
227915402;1489692;1350;08/01/2022;08/02/2022;755,35;0;v110;755,35;755,35;08/02/2022;1
228274478;1170135;1350;10/01/2022;10/02/2022;88,4;0;v110;88,4;88,4;10/02/2022;1
228274478;1306088;1350;25/01/2022;25/02/2022;2,8;0;v110;2,8;2,8;25/02/2022;1
228319161;2442895;1350;23/01/2022;23/02/2022;2,98;0;v110;2,98;2,98;23/02/2022;1
228635403;2420744;1350;13/01/2022;13/02/2022;1,61;0;v110;1,61;1,61;13/02/2022;1
228650470;2256595;1350;08/01/2022;08/02/2022;162,54;0;v110;162,54;162,54;08/02/2022;1
228698162;2335651;1350;05/01/2022;05/02/2022;3,16;0;v110;3,16;3,16;05/02/2022;1
228698324;2140287;1350;05/01/2022;05/02/2022;16,88;0;v110;16,88;16,88;05/02/2022;1
228698324;2253994;1350;23/12/2021;03/02/2022;25,12;0;v110;25,12;25,12;03/02/2022;1
228794390;2384823;1350;23/01/2022;23/02/2022;5,3;0;v110;5,3;5,3;23/02/2022;1
228862493;1506425;1350;13/01/2022;13/02/2022;11,86;0;v110;11,86;11,86;13/02/2022;1
229086179;1903882;1350;08/01/2022;08/02/2022;211,25;0;v110;211,25;211,25;08/02/2022;1
229135307;1807367;1350;08/01/2022;08/02/2022;182,96;0;v110;182,96;182,96;08/02/2022;1
229213464;1759884;1350;20/01/2022;20/02/2022;2,47;0;v110;2,47;2,47;20/02/2022;1
229217451;2350418;1350;08/01/2022;08/02/2022;11,87;0;v110;11,87;11,87;08/02/2022;1
229380360;2107207;1350;15/01/2022;15/02/2022;67,77;0;v110;67,77;67,77;15/02/2022;1
229390404;1977790;1350;15/01/2022;15/02/2022;0,12;0;v110;0,12;0,12;15/02/2022;1
229441335;1604324;1350;13/01/2022;13/02/2022;33,34;0;v110;33,34;33,34;13/02/2022;1
229514405;1491493;1350;15/01/2022;15/02/2022;204,37;0;v110;204,37;204,37;15/02/2022;1
229531598;1502556;1350;08/01/2022;08/02/2022;245,39;0;v110;245,39;245,39;08/02/2022;1
229590500;1341769;1350;25/01/2022;25/02/2022;2,72;0;v110;2,72;2,72;25/02/2022;1
229647111;1977235;1350;08/01/2022;08/02/2022;14,84;0;v110;14,84;14,84;08/02/2022;1
230028403;674797;1350;05/01/2022;05/02/2022;519,23;0;v110;519,23;519,23;05/02/2022;1
230070442;1548789;1350;15/01/2022;15/02/2022;15,61;0;v110;15,61;15,61;15/02/2022;1
230449425;770069;1350;20/01/2022;20/02/2022;13,83;0;v110;13,83;13,83;20/02/2022;1
230566146;2388740;1350;15/01/2022;15/02/2022;18,28;0;v110;18,28;18,28;15/02/2022;1
231095309;1864771;1350;20/01/2022;20/02/2022;378,2;0;v110;378,2;378,2;20/02/2022;1
231143397;1205593;1350;10/01/2022;10/02/2022;1,71;0;v110;1,71;1,71;10/02/2022;1
231912102;2447206;1350;15/01/2022;15/02/2022;25,57;0;v110;25,57;25,57;15/02/2022;1
232004480;2040590;1350;23/01/2022;23/02/2022;636,38;0;v110;636,38;636,38;23/02/2022;1
232004480;2262708;1350;08/01/2022;08/02/2022;3,77;0;v110;3,77;3,77;08/02/2022;1
232156310;2401392;1350;13/01/2022;13/02/2022;296,89;0;v110;296,89;296,89;13/02/2022;1
232301344;1848652;1350;13/01/2022;13/02/2022;6,06;0;v110;6,06;6,06;13/02/2022;1
232762317;349878;1350;15/01/2022;15/02/2022;11,95;0;v110;11,95;11,95;15/02/2022;1
232783152;2327687;1350;15/01/2022;15/02/2022;3,18;0;v110;3,18;3,18;15/02/2022;1
233483136;2036937;1350;15/01/2022;15/02/2022;27,3;0;v110;27,3;27,3;15/02/2022;1
233772405;1539180;1350;15/01/2022;15/02/2022;1,94;0;v110;1,94;1,94;15/02/2022;1
234359250;2128190;1350;03/01/2022;03/02/2022;20,35;0;v110;20,35;20,35;03/02/2022;1
234847301;2078071;1350;15/01/2022;15/02/2022;3;0;v110;3;3;15/02/2022;1
234989190;2039490;1350;13/01/2022;13/02/2022;127,76;0;v110;127,76;127,76;13/02/2022;1
235821110;2051389;1350;08/01/2022;08/02/2022;55,41;0;v110;55,41;55,41;08/02/2022;1
236190318;1969803;1350;03/01/2022;03/02/2022;5,02;0;v110;5,02;5,02;03/02/2022;1
236553305;1542987;1350;13/01/2022;13/02/2022;5;0;v110;5;5;13/02/2022;1
236620185;2337369;1350;03/01/2022;03/02/2022;4,24;0;v110;4,24;4,24;03/02/2022;1
236852558;1132772;1350;01/01/2022;01/02/2022;29,5;0;v110;29,5;29,5;01/02/2022;1
236852558;2020144;1350;08/01/2022;08/02/2022;11,61;0;v110;11,61;11,61;08/02/2022;1
236862359;1585039;1350;15/01/2022;15/02/2022;4,77;0;v110;4,77;4,77;15/02/2022;1
237212510;2226077;1350;15/01/2022;15/02/2022;193,91;0;v110;193,91;193,91;15/02/2022;1
237648300;1976343;1350;13/01/2022;13/02/2022;4,35;0;v110;4,35;4,35;13/02/2022;1
237897350;1420345;1350;25/01/2022;25/02/2022;5,72;0;v110;5,72;5,72;25/02/2022;1
237908301;1527575;1350;23/01/2022;23/02/2022;11,94;0;v110;11,94;11,94;23/02/2022;1
238032582;2107474;1350;08/01/2022;08/02/2022;16,5;0;v110;16,5;16,5;08/02/2022;1
238283585;2368250;1350;15/01/2022;15/02/2022;7,09;0;v110;7,09;7,09;15/02/2022;1
238398307;2019920;1350;01/01/2022;01/02/2022;15,78;0;v110;15,78;15,78;01/02/2022;1
238521354;999067;1350;15/01/2022;15/02/2022;17,45;0;v110;17,45;17,45;15/02/2022;1
238991318;2145534;1350;15/01/2022;15/02/2022;19,98;0;v110;19,98;19,98;15/02/2022;1
239343107;2111063;1350;15/01/2022;15/02/2022;0,5;0;v110;0,5;0,5;15/02/2022;1
239396480;2138380;1350;08/01/2022;08/02/2022;5,62;0;v110;5,62;5,62;08/02/2022;1
239632397;2117515;1350;13/01/2022;13/02/2022;11,13;0;v110;11,13;11,13;13/02/2022;1
239906357;2119645;1350;15/01/2022;15/02/2022;0,96;0;v110;0,96;0,96;15/02/2022;1
240187326;1388773;1350;10/01/2022;10/02/2022;1,75;0;v110;1,75;1,75;10/02/2022;1
240366336;2416352;1350;01/01/2022;01/02/2022;1,34;0;v110;1,34;1,34;01/02/2022;1
240629108;1951671;1350;03/01/2022;03/02/2022;6,64;0;v110;6,64;6,64;03/02/2022;1
240691598;1769915;1350;13/01/2022;13/02/2022;56,76;0;v110;56,76;56,76;13/02/2022;1
240797159;2098067;1350;13/01/2022;13/02/2022;69,66;0;v110;69,66;69,66;13/02/2022;1
241550122;2416319;1350;01/01/2022;01/02/2022;7,24;0;v110;7,24;7,24;01/02/2022;1
241627524;2442464;1350;23/01/2022;23/02/2022;1,26;0;v110;1,26;1,26;23/02/2022;1
241698200;2136638;1350;20/01/2022;20/02/2022;1,58;0;v110;1,58;1,58;20/02/2022;1
241801141;2300381;1350;03/01/2022;03/02/2022;4,56;0;v110;4,56;4,56;03/02/2022;1
241964520;1976692;1350;15/01/2022;15/02/2022;16,58;0;v110;16,58;16,58;15/02/2022;1
241974160;2154224;1350;15/01/2022;15/02/2022;4,16;0;v110;4,16;4,16;15/02/2022;1
242516580;1311491;1350;15/01/2022;15/02/2022;8,7;0;v110;8,7;8,7;15/02/2022;1
242839320;2061748;1350;08/01/2022;08/02/2022;152,47;0;v110;152,47;152,47;08/02/2022;1
243190158;2291264;1350;15/01/2022;15/02/2022;26,54;0;v110;26,54;26,54;15/02/2022;1
243308507;1592835;1350;28/01/2022;28/02/2022;200,4;0;v110;200,4;200,4;28/02/2022;1
243323131;1888310;1350;15/01/2022;15/02/2022;5,28;0;v110;5,28;5,28;15/02/2022;1
243925379;594388;1350;10/01/2022;10/02/2022;3,69;0;v110;3,69;3,69;10/02/2022;1
244243310;1029294;1350;25/01/2022;25/02/2022;10,68;0;v110;10,68;10,68;25/02/2022;1
244789118;2415786;1350;08/01/2022;08/02/2022;10,55;0;v110;10,55;10,55;08/02/2022;1
245314130;1948937;1350;08/01/2022;08/02/2022;63,49;0;v110;63,49;63,49;08/02/2022;1
245537350;1344758;1350;23/01/2022;23/02/2022;16,97;0;v110;16,97;16,97;23/02/2022;1
245774211;2132381;1350;13/01/2022;13/02/2022;113,16;0;v110;113,16;113,16;13/02/2022;1
246133805;2338344;1350;01/01/2022;01/02/2022;55,56;0;v110;55,56;55,56;01/02/2022;1
246216689;2275756;1350;05/01/2022;05/02/2022;3,82;0;v110;3,82;3,82;05/02/2022;1
246371650;2273763;1350;05/01/2022;05/02/2022;5,45;0;v110;5,45;5,45;05/02/2022;1
246375566;2036596;1350;08/01/2022;08/02/2022;1,18;0;v110;1,18;1,18;08/02/2022;1
246654368;277572;1350;01/01/2022;01/02/2022;502,76;0;v110;502,76;502,76;01/02/2022;1
246847590;2416571;1350;15/01/2022;15/02/2022;9,98;0;v110;9,98;9,98;15/02/2022;1
246892110;2142108;1350;13/01/2022;13/02/2022;499,48;0;v110;499,48;499,48;13/02/2022;1
247364576;2433485;1350;13/01/2022;13/02/2022;0,47;0;v110;0,47;0,47;13/02/2022;1
247453676;2452876;1350;15/01/2022;15/02/2022;2,2;0;v110;2,2;2,2;15/02/2022;1
247625124;2143791;1350;23/01/2022;23/02/2022;7,58;0;v110;7,58;7,58;23/02/2022;1
247744301;394393;1350;05/01/2022;05/02/2022;26,83;0;v110;26,83;26,83;05/02/2022;1
248018361;2346595;1350;15/01/2022;15/02/2022;12,66;0;v110;12,66;12,66;15/02/2022;1
248035533;2277885;1350;03/01/2022;03/02/2022;14,43;0;v110;14,43;14,43;03/02/2022;1
248352180;2269744;1350;05/01/2022;05/02/2022;5,28;0;v110;5,28;5,28;05/02/2022;1
248442171;2194590;1350;15/01/2022;15/02/2022;6,87;0;v110;6,87;6,87;15/02/2022;1
248510355;1318428;1350;10/01/2022;10/02/2022;31,88;0;v110;31,88;31,88;10/02/2022;1
248857380;1111671;1350;05/01/2022;05/02/2022;13,22;0;v110;13,22;13,22;05/02/2022;1
248896369;1695733;1350;03/01/2022;03/02/2022;2,72;0;v110;2,72;2,72;03/02/2022;1
250601125;2323521;1350;15/01/2022;15/02/2022;36,8;0;v110;36,8;36,8;15/02/2022;1
251019357;1808737;1350;20/01/2022;20/02/2022;8,44;0;v110;8,44;8,44;20/02/2022;1
251059570;1819260;1350;20/01/2022;20/02/2022;4,43;0;v110;4,43;4,43;20/02/2022;1
251076156;2201087;1350;23/01/2022;23/02/2022;13,2;0;v110;13,2;13,2;23/02/2022;1
251176100;2331015;1350;23/01/2022;23/02/2022;3,65;0;v110;3,65;3,65;23/02/2022;1
251316300;1957124;1350;01/01/2022;01/02/2022;0,03;0;v110;0,03;0,03;01/02/2022;1
251600521;1438132;1350;10/01/2022;10/02/2022;2,12;0;v110;2,12;2,12;10/02/2022;1
252016203;2301613;1350;01/01/2022;01/02/2022;55,52;0;v110;55,52;55,52;01/02/2022;1
252820347;2097693;1350;20/01/2022;20/02/2022;18,16;0;v110;18,16;18,16;20/02/2022;1
253012503;1699966;1350;20/01/2022;20/02/2022;11,12;0;v110;11,12;11,12;20/02/2022;1
253232376;2099535;1350;05/01/2022;05/02/2022;74,88;0;v110;74,88;74,88;05/02/2022;1
253632200;701492;1350;10/01/2022;10/02/2022;2,16;0;v110;2,16;2,16;10/02/2022;1
